KEY,FREQ,CURRENCY,CURRENCY_DENOM,EXR_TYPE,EXR_SUFFIX,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,OBS_PRE_BREAK,OBS_COM,TIME_FORMAT,BREAKS,COLLECTION,COMPILING_ORG,DISS_ORG,DOM_SER_IDS,PUBL_ECB,PUBL_MU,PUBL_PUBLIC,UNIT_INDEX_BASE,COMPILATION,COVERAGE,DECIMALS,NAT_TITLE,SOURCE_AGENCY,SOURCE_PUB,TITLE,TITLE_COMPL,UNIT,UNIT_MULT
EXR.D.BGN.EUR.SP00.A,D,BGN,EUR,SP00,A,2024-07-19,1.9558,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Bulgarian lev/Euro,"ECB reference exchange rate, Bulgarian lev/Euro, 2:15 pm (C.E.T.)",BGN,0
EXR.D.BGN.EUR.SP00.A,D,BGN,EUR,SP00,A,2024-07-22,1.9558,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Bulgarian lev/Euro,"ECB reference exchange rate, Bulgarian lev/Euro, 2:15 pm (C.E.T.)",BGN,0
EXR.D.BGN.EUR.SP00.A,D,BGN,EUR,SP00,A,2024-07-23,1.9558,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Bulgarian lev/Euro,"ECB reference exchange rate, Bulgarian lev/Euro, 2:15 pm (C.E.T.)",BGN,0
EXR.D.BGN.EUR.SP00.A,D,BGN,EUR,SP00,A,2024-07-24,1.9558,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Bulgarian lev/Euro,"ECB reference exchange rate, Bulgarian lev/Euro, 2:15 pm (C.E.T.)",BGN,0
EXR.D.BGN.EUR.SP00.A,D,BGN,EUR,SP00,A,2024-07-25,1.9558,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Bulgarian lev/Euro,"ECB reference exchange rate, Bulgarian lev/Euro, 2:15 pm (C.E.T.)",BGN,0
EXR.D.BGN.EUR.SP00.A,D,BGN,EUR,SP00,A,2024-07-26,1.9558,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Bulgarian lev/Euro,"ECB reference exchange rate, Bulgarian lev/Euro, 2:15 pm (C.E.T.)",BGN,0
EXR.D.BGN.EUR.SP00.A,D,BGN,EUR,SP00,A,2024-07-29,1.9558,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Bulgarian lev/Euro,"ECB reference exchange rate, Bulgarian lev/Euro, 2:15 pm (C.E.T.)",BGN,0
EXR.D.BGN.EUR.SP00.A,D,BGN,EUR,SP00,A,2024-07-30,1.9558,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Bulgarian lev/Euro,"ECB reference exchange rate, Bulgarian lev/Euro, 2:15 pm (C.E.T.)",BGN,0
EXR.D.BGN.EUR.SP00.A,D,BGN,EUR,SP00,A,2024-07-31,1.9558,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Bulgarian lev/Euro,"ECB reference exchange rate, Bulgarian lev/Euro, 2:15 pm (C.E.T.)",BGN,0
EXR.D.BGN.EUR.SP00.A,D,BGN,EUR,SP00,A,2024-08-01,1.9558,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Bulgarian lev/Euro,"ECB reference exchange rate, Bulgarian lev/Euro, 2:15 pm (C.E.T.)",BGN,0
EXR.D.BGN.EUR.SP00.A,D,BGN,EUR,SP00,A,2024-08-02,1.9558,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Bulgarian lev/Euro,"ECB reference exchange rate, Bulgarian lev/Euro, 2:15 pm (C.E.T.)",BGN,0
EXR.D.BGN.EUR.SP00.A,D,BGN,EUR,SP00,A,2024-08-05,1.9558,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Bulgarian lev/Euro,"ECB reference exchange rate, Bulgarian lev/Euro, 2:15 pm (C.E.T.)",BGN,0
EXR.D.BGN.EUR.SP00.A,D,BGN,EUR,SP00,A,2024-08-06,1.9558,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Bulgarian lev/Euro,"ECB reference exchange rate, Bulgarian lev/Euro, 2:15 pm (C.E.T.)",BGN,0
EXR.D.BGN.EUR.SP00.A,D,BGN,EUR,SP00,A,2024-08-07,1.9558,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Bulgarian lev/Euro,"ECB reference exchange rate, Bulgarian lev/Euro, 2:15 pm (C.E.T.)",BGN,0
EXR.D.BGN.EUR.SP00.A,D,BGN,EUR,SP00,A,2024-08-08,1.9558,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Bulgarian lev/Euro,"ECB reference exchange rate, Bulgarian lev/Euro, 2:15 pm (C.E.T.)",BGN,0
EXR.D.BGN.EUR.SP00.A,D,BGN,EUR,SP00,A,2024-08-09,1.9558,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Bulgarian lev/Euro,"ECB reference exchange rate, Bulgarian lev/Euro, 2:15 pm (C.E.T.)",BGN,0
EXR.D.BGN.EUR.SP00.A,D,BGN,EUR,SP00,A,2024-08-12,1.9558,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Bulgarian lev/Euro,"ECB reference exchange rate, Bulgarian lev/Euro, 2:15 pm (C.E.T.)",BGN,0
EXR.D.BGN.EUR.SP00.A,D,BGN,EUR,SP00,A,2024-08-13,1.9558,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Bulgarian lev/Euro,"ECB reference exchange rate, Bulgarian lev/Euro, 2:15 pm (C.E.T.)",BGN,0
EXR.D.BGN.EUR.SP00.A,D,BGN,EUR,SP00,A,2024-08-14,1.9558,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Bulgarian lev/Euro,"ECB reference exchange rate, Bulgarian lev/Euro, 2:15 pm (C.E.T.)",BGN,0
EXR.D.BGN.EUR.SP00.A,D,BGN,EUR,SP00,A,2024-08-15,1.9558,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Bulgarian lev/Euro,"ECB reference exchange rate, Bulgarian lev/Euro, 2:15 pm (C.E.T.)",BGN,0
EXR.D.BGN.EUR.SP00.A,D,BGN,EUR,SP00,A,2024-08-16,1.9558,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Bulgarian lev/Euro,"ECB reference exchange rate, Bulgarian lev/Euro, 2:15 pm (C.E.T.)",BGN,0
EXR.D.BGN.EUR.SP00.A,D,BGN,EUR,SP00,A,2024-08-19,1.9558,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Bulgarian lev/Euro,"ECB reference exchange rate, Bulgarian lev/Euro, 2:15 pm (C.E.T.)",BGN,0
EXR.D.BGN.EUR.SP00.A,D,BGN,EUR,SP00,A,2024-08-20,1.9558,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Bulgarian lev/Euro,"ECB reference exchange rate, Bulgarian lev/Euro, 2:15 pm (C.E.T.)",BGN,0
EXR.D.BGN.EUR.SP00.A,D,BGN,EUR,SP00,A,2024-08-21,1.9558,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Bulgarian lev/Euro,"ECB reference exchange rate, Bulgarian lev/Euro, 2:15 pm (C.E.T.)",BGN,0
EXR.D.BGN.EUR.SP00.A,D,BGN,EUR,SP00,A,2024-08-22,1.9558,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Bulgarian lev/Euro,"ECB reference exchange rate, Bulgarian lev/Euro, 2:15 pm (C.E.T.)",BGN,0
EXR.D.BGN.EUR.SP00.A,D,BGN,EUR,SP00,A,2024-08-23,1.9558,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Bulgarian lev/Euro,"ECB reference exchange rate, Bulgarian lev/Euro, 2:15 pm (C.E.T.)",BGN,0
EXR.D.BGN.EUR.SP00.A,D,BGN,EUR,SP00,A,2024-08-26,1.9558,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Bulgarian lev/Euro,"ECB reference exchange rate, Bulgarian lev/Euro, 2:15 pm (C.E.T.)",BGN,0
EXR.D.BGN.EUR.SP00.A,D,BGN,EUR,SP00,A,2024-08-27,1.9558,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Bulgarian lev/Euro,"ECB reference exchange rate, Bulgarian lev/Euro, 2:15 pm (C.E.T.)",BGN,0
EXR.D.BGN.EUR.SP00.A,D,BGN,EUR,SP00,A,2024-08-28,1.9558,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Bulgarian lev/Euro,"ECB reference exchange rate, Bulgarian lev/Euro, 2:15 pm (C.E.T.)",BGN,0
EXR.D.BGN.EUR.SP00.A,D,BGN,EUR,SP00,A,2024-08-29,1.9558,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Bulgarian lev/Euro,"ECB reference exchange rate, Bulgarian lev/Euro, 2:15 pm (C.E.T.)",BGN,0
EXR.D.BGN.EUR.SP00.A,D,BGN,EUR,SP00,A,2024-08-30,1.9558,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Bulgarian lev/Euro,"ECB reference exchange rate, Bulgarian lev/Euro, 2:15 pm (C.E.T.)",BGN,0
EXR.D.BGN.EUR.SP00.A,D,BGN,EUR,SP00,A,2024-09-02,1.9558,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Bulgarian lev/Euro,"ECB reference exchange rate, Bulgarian lev/Euro, 2:15 pm (C.E.T.)",BGN,0
EXR.D.BGN.EUR.SP00.A,D,BGN,EUR,SP00,A,2024-09-03,1.9558,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Bulgarian lev/Euro,"ECB reference exchange rate, Bulgarian lev/Euro, 2:15 pm (C.E.T.)",BGN,0
EXR.D.BGN.EUR.SP00.A,D,BGN,EUR,SP00,A,2024-09-04,1.9558,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Bulgarian lev/Euro,"ECB reference exchange rate, Bulgarian lev/Euro, 2:15 pm (C.E.T.)",BGN,0
EXR.D.BGN.EUR.SP00.A,D,BGN,EUR,SP00,A,2024-09-05,1.9558,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Bulgarian lev/Euro,"ECB reference exchange rate, Bulgarian lev/Euro, 2:15 pm (C.E.T.)",BGN,0
EXR.D.BGN.EUR.SP00.A,D,BGN,EUR,SP00,A,2024-09-06,1.9558,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Bulgarian lev/Euro,"ECB reference exchange rate, Bulgarian lev/Euro, 2:15 pm (C.E.T.)",BGN,0
EXR.D.BGN.EUR.SP00.A,D,BGN,EUR,SP00,A,2024-09-09,1.9558,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Bulgarian lev/Euro,"ECB reference exchange rate, Bulgarian lev/Euro, 2:15 pm (C.E.T.)",BGN,0
EXR.D.BGN.EUR.SP00.A,D,BGN,EUR,SP00,A,2024-09-10,1.9558,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Bulgarian lev/Euro,"ECB reference exchange rate, Bulgarian lev/Euro, 2:15 pm (C.E.T.)",BGN,0
EXR.D.BGN.EUR.SP00.A,D,BGN,EUR,SP00,A,2024-09-11,1.9558,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Bulgarian lev/Euro,"ECB reference exchange rate, Bulgarian lev/Euro, 2:15 pm (C.E.T.)",BGN,0
EXR.D.BGN.EUR.SP00.A,D,BGN,EUR,SP00,A,2024-09-12,1.9558,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Bulgarian lev/Euro,"ECB reference exchange rate, Bulgarian lev/Euro, 2:15 pm (C.E.T.)",BGN,0
EXR.D.BGN.EUR.SP00.A,D,BGN,EUR,SP00,A,2024-09-13,1.9558,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Bulgarian lev/Euro,"ECB reference exchange rate, Bulgarian lev/Euro, 2:15 pm (C.E.T.)",BGN,0
EXR.D.BGN.EUR.SP00.A,D,BGN,EUR,SP00,A,2024-09-16,1.9558,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Bulgarian lev/Euro,"ECB reference exchange rate, Bulgarian lev/Euro, 2:15 pm (C.E.T.)",BGN,0
EXR.D.BGN.EUR.SP00.A,D,BGN,EUR,SP00,A,2024-09-17,1.9558,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Bulgarian lev/Euro,"ECB reference exchange rate, Bulgarian lev/Euro, 2:15 pm (C.E.T.)",BGN,0
EXR.D.BGN.EUR.SP00.A,D,BGN,EUR,SP00,A,2024-09-18,1.9558,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Bulgarian lev/Euro,"ECB reference exchange rate, Bulgarian lev/Euro, 2:15 pm (C.E.T.)",BGN,0
EXR.D.BGN.EUR.SP00.A,D,BGN,EUR,SP00,A,2024-09-19,1.9558,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Bulgarian lev/Euro,"ECB reference exchange rate, Bulgarian lev/Euro, 2:15 pm (C.E.T.)",BGN,0
EXR.D.BGN.EUR.SP00.A,D,BGN,EUR,SP00,A,2024-09-20,1.9558,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Bulgarian lev/Euro,"ECB reference exchange rate, Bulgarian lev/Euro, 2:15 pm (C.E.T.)",BGN,0
EXR.D.BGN.EUR.SP00.A,D,BGN,EUR,SP00,A,2024-09-23,1.9558,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Bulgarian lev/Euro,"ECB reference exchange rate, Bulgarian lev/Euro, 2:15 pm (C.E.T.)",BGN,0
EXR.D.BGN.EUR.SP00.A,D,BGN,EUR,SP00,A,2024-09-24,1.9558,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Bulgarian lev/Euro,"ECB reference exchange rate, Bulgarian lev/Euro, 2:15 pm (C.E.T.)",BGN,0
EXR.D.BGN.EUR.SP00.A,D,BGN,EUR,SP00,A,2024-09-25,1.9558,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Bulgarian lev/Euro,"ECB reference exchange rate, Bulgarian lev/Euro, 2:15 pm (C.E.T.)",BGN,0
EXR.D.BGN.EUR.SP00.A,D,BGN,EUR,SP00,A,2024-09-26,1.9558,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Bulgarian lev/Euro,"ECB reference exchange rate, Bulgarian lev/Euro, 2:15 pm (C.E.T.)",BGN,0
EXR.D.BGN.EUR.SP00.A,D,BGN,EUR,SP00,A,2024-09-27,1.9558,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Bulgarian lev/Euro,"ECB reference exchange rate, Bulgarian lev/Euro, 2:15 pm (C.E.T.)",BGN,0
EXR.D.BGN.EUR.SP00.A,D,BGN,EUR,SP00,A,2024-09-30,1.9558,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Bulgarian lev/Euro,"ECB reference exchange rate, Bulgarian lev/Euro, 2:15 pm (C.E.T.)",BGN,0
EXR.D.BGN.EUR.SP00.A,D,BGN,EUR,SP00,A,2024-10-01,1.9558,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Bulgarian lev/Euro,"ECB reference exchange rate, Bulgarian lev/Euro, 2:15 pm (C.E.T.)",BGN,0
EXR.D.BGN.EUR.SP00.A,D,BGN,EUR,SP00,A,2024-10-02,1.9558,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Bulgarian lev/Euro,"ECB reference exchange rate, Bulgarian lev/Euro, 2:15 pm (C.E.T.)",BGN,0
EXR.D.BGN.EUR.SP00.A,D,BGN,EUR,SP00,A,2024-10-03,1.9558,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Bulgarian lev/Euro,"ECB reference exchange rate, Bulgarian lev/Euro, 2:15 pm (C.E.T.)",BGN,0
EXR.D.BGN.EUR.SP00.A,D,BGN,EUR,SP00,A,2024-10-04,1.9558,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Bulgarian lev/Euro,"ECB reference exchange rate, Bulgarian lev/Euro, 2:15 pm (C.E.T.)",BGN,0
EXR.D.BGN.EUR.SP00.A,D,BGN,EUR,SP00,A,2024-10-07,1.9558,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Bulgarian lev/Euro,"ECB reference exchange rate, Bulgarian lev/Euro, 2:15 pm (C.E.T.)",BGN,0
EXR.D.BGN.EUR.SP00.A,D,BGN,EUR,SP00,A,2024-10-08,1.9558,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Bulgarian lev/Euro,"ECB reference exchange rate, Bulgarian lev/Euro, 2:15 pm (C.E.T.)",BGN,0
EXR.D.BGN.EUR.SP00.A,D,BGN,EUR,SP00,A,2024-10-09,1.9558,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Bulgarian lev/Euro,"ECB reference exchange rate, Bulgarian lev/Euro, 2:15 pm (C.E.T.)",BGN,0
EXR.D.BGN.EUR.SP00.A,D,BGN,EUR,SP00,A,2024-10-10,1.9558,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Bulgarian lev/Euro,"ECB reference exchange rate, Bulgarian lev/Euro, 2:15 pm (C.E.T.)",BGN,0
EXR.D.BGN.EUR.SP00.A,D,BGN,EUR,SP00,A,2024-10-11,1.9558,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Bulgarian lev/Euro,"ECB reference exchange rate, Bulgarian lev/Euro, 2:15 pm (C.E.T.)",BGN,0
EXR.D.BGN.EUR.SP00.A,D,BGN,EUR,SP00,A,2024-10-14,1.9558,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Bulgarian lev/Euro,"ECB reference exchange rate, Bulgarian lev/Euro, 2:15 pm (C.E.T.)",BGN,0
EXR.D.BGN.EUR.SP00.A,D,BGN,EUR,SP00,A,2024-10-15,1.9558,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Bulgarian lev/Euro,"ECB reference exchange rate, Bulgarian lev/Euro, 2:15 pm (C.E.T.)",BGN,0
EXR.D.BGN.EUR.SP00.A,D,BGN,EUR,SP00,A,2024-10-16,1.9558,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Bulgarian lev/Euro,"ECB reference exchange rate, Bulgarian lev/Euro, 2:15 pm (C.E.T.)",BGN,0
EXR.D.BGN.EUR.SP00.A,D,BGN,EUR,SP00,A,2024-10-17,1.9558,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Bulgarian lev/Euro,"ECB reference exchange rate, Bulgarian lev/Euro, 2:15 pm (C.E.T.)",BGN,0
EXR.D.BGN.EUR.SP00.A,D,BGN,EUR,SP00,A,2024-10-18,1.9558,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Bulgarian lev/Euro,"ECB reference exchange rate, Bulgarian lev/Euro, 2:15 pm (C.E.T.)",BGN,0
EXR.D.BGN.EUR.SP00.A,D,BGN,EUR,SP00,A,2024-10-21,1.9558,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Bulgarian lev/Euro,"ECB reference exchange rate, Bulgarian lev/Euro, 2:15 pm (C.E.T.)",BGN,0
EXR.D.BGN.EUR.SP00.A,D,BGN,EUR,SP00,A,2024-10-22,1.9558,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Bulgarian lev/Euro,"ECB reference exchange rate, Bulgarian lev/Euro, 2:15 pm (C.E.T.)",BGN,0
EXR.D.BGN.EUR.SP00.A,D,BGN,EUR,SP00,A,2024-10-23,1.9558,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Bulgarian lev/Euro,"ECB reference exchange rate, Bulgarian lev/Euro, 2:15 pm (C.E.T.)",BGN,0
EXR.D.BGN.EUR.SP00.A,D,BGN,EUR,SP00,A,2024-10-24,1.9558,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Bulgarian lev/Euro,"ECB reference exchange rate, Bulgarian lev/Euro, 2:15 pm (C.E.T.)",BGN,0
EXR.D.BGN.EUR.SP00.A,D,BGN,EUR,SP00,A,2024-10-25,1.9558,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Bulgarian lev/Euro,"ECB reference exchange rate, Bulgarian lev/Euro, 2:15 pm (C.E.T.)",BGN,0
EXR.D.BGN.EUR.SP00.A,D,BGN,EUR,SP00,A,2024-10-28,1.9558,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Bulgarian lev/Euro,"ECB reference exchange rate, Bulgarian lev/Euro, 2:15 pm (C.E.T.)",BGN,0
EXR.D.BGN.EUR.SP00.A,D,BGN,EUR,SP00,A,2024-10-29,1.9558,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Bulgarian lev/Euro,"ECB reference exchange rate, Bulgarian lev/Euro, 2:15 pm (C.E.T.)",BGN,0
EXR.D.BGN.EUR.SP00.A,D,BGN,EUR,SP00,A,2024-10-30,1.9558,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Bulgarian lev/Euro,"ECB reference exchange rate, Bulgarian lev/Euro, 2:15 pm (C.E.T.)",BGN,0
EXR.D.BGN.EUR.SP00.A,D,BGN,EUR,SP00,A,2024-10-31,1.9558,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Bulgarian lev/Euro,"ECB reference exchange rate, Bulgarian lev/Euro, 2:15 pm (C.E.T.)",BGN,0
EXR.D.BGN.EUR.SP00.A,D,BGN,EUR,SP00,A,2024-11-01,1.9558,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Bulgarian lev/Euro,"ECB reference exchange rate, Bulgarian lev/Euro, 2:15 pm (C.E.T.)",BGN,0
EXR.D.BGN.EUR.SP00.A,D,BGN,EUR,SP00,A,2024-11-04,1.9558,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Bulgarian lev/Euro,"ECB reference exchange rate, Bulgarian lev/Euro, 2:15 pm (C.E.T.)",BGN,0
EXR.D.BGN.EUR.SP00.A,D,BGN,EUR,SP00,A,2024-11-05,1.9558,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Bulgarian lev/Euro,"ECB reference exchange rate, Bulgarian lev/Euro, 2:15 pm (C.E.T.)",BGN,0
EXR.D.BGN.EUR.SP00.A,D,BGN,EUR,SP00,A,2024-11-06,1.9558,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Bulgarian lev/Euro,"ECB reference exchange rate, Bulgarian lev/Euro, 2:15 pm (C.E.T.)",BGN,0
EXR.D.BGN.EUR.SP00.A,D,BGN,EUR,SP00,A,2024-11-07,1.9558,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Bulgarian lev/Euro,"ECB reference exchange rate, Bulgarian lev/Euro, 2:15 pm (C.E.T.)",BGN,0
EXR.D.BGN.EUR.SP00.A,D,BGN,EUR,SP00,A,2024-11-08,1.9558,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Bulgarian lev/Euro,"ECB reference exchange rate, Bulgarian lev/Euro, 2:15 pm (C.E.T.)",BGN,0
EXR.D.BGN.EUR.SP00.A,D,BGN,EUR,SP00,A,2024-11-11,1.9558,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Bulgarian lev/Euro,"ECB reference exchange rate, Bulgarian lev/Euro, 2:15 pm (C.E.T.)",BGN,0
EXR.D.BGN.EUR.SP00.A,D,BGN,EUR,SP00,A,2024-11-12,1.9558,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Bulgarian lev/Euro,"ECB reference exchange rate, Bulgarian lev/Euro, 2:15 pm (C.E.T.)",BGN,0
EXR.D.BGN.EUR.SP00.A,D,BGN,EUR,SP00,A,2024-11-13,1.9558,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Bulgarian lev/Euro,"ECB reference exchange rate, Bulgarian lev/Euro, 2:15 pm (C.E.T.)",BGN,0
EXR.D.BRL.EUR.SP00.A,D,BRL,EUR,SP00,A,2024-01-02,5.3562,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Brazilian real/Euro,"ECB reference exchange rate, Brazilian real/Euro, 2:15 pm (C.E.T.)",BRL,0
EXR.D.BRL.EUR.SP00.A,D,BRL,EUR,SP00,A,2024-01-03,5.3859,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Brazilian real/Euro,"ECB reference exchange rate, Brazilian real/Euro, 2:15 pm (C.E.T.)",BRL,0
EXR.D.BRL.EUR.SP00.A,D,BRL,EUR,SP00,A,2024-01-04,5.3761,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Brazilian real/Euro,"ECB reference exchange rate, Brazilian real/Euro, 2:15 pm (C.E.T.)",BRL,0
EXR.D.BRL.EUR.SP00.A,D,BRL,EUR,SP00,A,2024-01-05,5.3724,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Brazilian real/Euro,"ECB reference exchange rate, Brazilian real/Euro, 2:15 pm (C.E.T.)",BRL,0
EXR.D.BRL.EUR.SP00.A,D,BRL,EUR,SP00,A,2024-01-08,5.3607,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Brazilian real/Euro,"ECB reference exchange rate, Brazilian real/Euro, 2:15 pm (C.E.T.)",BRL,0
EXR.D.BRL.EUR.SP00.A,D,BRL,EUR,SP00,A,2024-01-09,5.3475,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Brazilian real/Euro,"ECB reference exchange rate, Brazilian real/Euro, 2:15 pm (C.E.T.)",BRL,0
EXR.D.BRL.EUR.SP00.A,D,BRL,EUR,SP00,A,2024-01-10,5.3508,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Brazilian real/Euro,"ECB reference exchange rate, Brazilian real/Euro, 2:15 pm (C.E.T.)",BRL,0
EXR.D.BRL.EUR.SP00.A,D,BRL,EUR,SP00,A,2024-01-11,5.3606,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Brazilian real/Euro,"ECB reference exchange rate, Brazilian real/Euro, 2:15 pm (C.E.T.)",BRL,0
EXR.D.BRL.EUR.SP00.A,D,BRL,EUR,SP00,A,2024-01-12,5.3309,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Brazilian real/Euro,"ECB reference exchange rate, Brazilian real/Euro, 2:15 pm (C.E.T.)",BRL,0
EXR.D.BRL.EUR.SP00.A,D,BRL,EUR,SP00,A,2024-01-15,5.3333,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Brazilian real/Euro,"ECB reference exchange rate, Brazilian real/Euro, 2:15 pm (C.E.T.)",BRL,0
EXR.D.BRL.EUR.SP00.A,D,BRL,EUR,SP00,A,2024-01-16,5.3184,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Brazilian real/Euro,"ECB reference exchange rate, Brazilian real/Euro, 2:15 pm (C.E.T.)",BRL,0
EXR.D.BRL.EUR.SP00.A,D,BRL,EUR,SP00,A,2024-01-17,5.3673,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Brazilian real/Euro,"ECB reference exchange rate, Brazilian real/Euro, 2:15 pm (C.E.T.)",BRL,0
EXR.D.BRL.EUR.SP00.A,D,BRL,EUR,SP00,A,2024-01-18,5.3551,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Brazilian real/Euro,"ECB reference exchange rate, Brazilian real/Euro, 2:15 pm (C.E.T.)",BRL,0
EXR.D.BRL.EUR.SP00.A,D,BRL,EUR,SP00,A,2024-01-19,5.3444,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Brazilian real/Euro,"ECB reference exchange rate, Brazilian real/Euro, 2:15 pm (C.E.T.)",BRL,0
EXR.D.BRL.EUR.SP00.A,D,BRL,EUR,SP00,A,2024-01-22,5.3738,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Brazilian real/Euro,"ECB reference exchange rate, Brazilian real/Euro, 2:15 pm (C.E.T.)",BRL,0
